CEP;CHAVE;UF;TIPO;TITULO;PREPOSICAO;NOME;BAIRRO1;BAIRRO2;LIMINFPAR;LIMINFIMPA;LIMSUPPAR;LIMSUPIMPA;FLAGS;LADOS
1423030;01000;SP;R;;;ARTUR FRAZAO;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1423040;01000;SP;R;;;SAINT HILAIRE;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1423050;01000;SP;R;;;ANTONIO FIGUEIROA;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1423070;01000;SP;R;;;JORGE MATEUS DE LIMA;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1423080;01000;SP;R;;;CAETANO RAMOS;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1423090;01000;SP;TV;;;DAMASO PEREZ PRADO;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1423900;01000;SP;R;;;SAINT HILAIRE;JARDIM PAULISTA;;140;140;140;140;6;34
1423901;01000;SP;R;;;BATATAES;JARDIM PAULISTA;;333;333;333;333;6;34
1423902;01000;SP;R;;;BATATAES;JARDIM PAULISTA;;349;349;349;349;6;34
1423903;01000;SP;R;;;BATATAES;JARDIM PAULISTA;;507;507;507;507;6;34
1423904;01000;SP;R;;;JOSE MARIA LISBOA;JARDIM PAULISTA;;41;41;41;41;6;34
1423905;01000;SP;R;;;JOSE MARIA LISBOA;JARDIM PAULISTA;;356;356;356;356;6;34
1423906;01000;SP;R;;;JOSE MARIA LISBOA;JARDIM PAULISTA;;368;368;368;368;6;34
1423907;01000;SP;R;;;JOSE MARIA LISBOA;JARDIM PAULISTA;;463;463;463;463;6;34
1423908;01000;SP;R;;;JOSE MARIA LISBOA;JARDIM PAULISTA;;480;480;480;480;6;34
1423909;01000;SP;R;;;JOSE MARIA LISBOA;JARDIM PAULISTA;;514;514;514;514;6;34
1423910;01000;SP;R;;;JOSE MARIA LISBOA;JARDIM PAULISTA;;534;534;534;534;6;34
1423911;01000;SP;R;;;JOSE MARIA LISBOA;JARDIM PAULISTA;;730;730;730;730;6;34
1423912;01000;SP;R;;;JOSE MARIA LISBOA;JARDIM PAULISTA;;880;880;880;880;6;34
1423913;01000;SP;R;;;JOSE MARIA LISBOA;JARDIM PAULISTA;;1003;1003;1003;1003;6;34
1423914;01000;SP;R;;;JOSE MARIA LISBOA;JARDIM PAULISTA;;1035;1035;1035;1035;6;34
1423915;01000;SP;R;;;JOSE MARIA LISBOA;JARDIM PAULISTA;;1162;1162;1162;1162;6;34
1423916;01000;SP;R;;;JOSE MARIA LISBOA;JARDIM PAULISTA;;1168;1168;1168;1168;6;34
1423917;01000;SP;R;;;JOSE MARIA LISBOA;JARDIM PAULISTA;;1186;1186;1186;1186;6;34
1423918;01000;SP;R;;;JOSE MARIA LISBOA;JARDIM PAULISTA;;1206;1206;1206;1206;6;34
1424000;01000;SP;AL;;;LORENA;JARDIM PAULISTA;;0;0;758;757;0;34
1424001;01000;SP;AL;;;LORENA;JARDIM PAULISTA;;760;759;1520;1519;0;34
1424002;01000;SP;AL;;;LORENA;JARDIM PAULISTA;;1522;1521;99999999;99999999;0;34
1424010;01000;SP;TV;ENG;;ANTONIO DE SOUZA BARROS JR;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1424020;01000;SP;PARQUE;;;LISBOA;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1424030;01000;SP;TV;;;NEWTON FEITOZA;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1424900;01000;SP;AL;;;LORENA;JARDIM PAULISTA;;320;320;320;320;6;34
1424901;01000;SP;AL;;;LORENA;JARDIM PAULISTA;;484;484;484;484;6;34
1424902;01000;SP;AL;;;LORENA;JARDIM PAULISTA;;965;965;965;965;6;34
1424903;01000;SP;AL;;;LORENA;JARDIM PAULISTA;;968;968;968;968;6;34
1424904;01000;SP;AL;;;LORENA;JARDIM PAULISTA;;983;983;983;983;6;34
1424905;01000;SP;AL;;;LORENA;JARDIM PAULISTA;;1041;1041;1041;1041;6;34
1424906;01000;SP;AL;;;LORENA;JARDIM PAULISTA;;1304;1304;1304;1304;6;34
1424907;01000;SP;AL;;;LORENA;JARDIM PAULISTA;;1350;1350;1350;1350;6;34
1424908;01000;SP;AL;;;LORENA;JARDIM PAULISTA;;88;88;88;88;6;34
1425000;01000;SP;R;;;GUARARA;JARDIM PAULISTA;;0;0;99999999;0;0;15
1425001;01000;SP;R;;;GUARARA;JARDIM PAULISTA;;0;0;0;99999999;0;240
1425010;01000;SP;R;;;CACONDE;JARDIM PAULISTA;;0;0;99999999;0;0;15
1425011;01000;SP;R;;;CACONDE;JARDIM PAULISTA;;0;0;0;99999999;0;240
1425020;01000;SP;R;;;QUELUZ;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1425030;01000;SP;R;;;TAPIRATIBA;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1425040;01000;SP;PC;;;JOSE MUNIA;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1425050;01000;SP;TV;;;GABRIEL BALART;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1425060;01000;SP;TV;MAESTRO;;BRUMEL;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1425080;01000;SP;R;;;OURO BRANCO;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1426000;01000;SP;R;;;OSCAR FREIRE;CERQUEIRA CESAR;;0;0;1290;0;0;2
1426001;01000;SP;R;;;OSCAR FREIRE;CERQUEIRA CESAR;;0;0;0;1289;0;32
1426010;01000;SP;R;;;RIO PRETO;CERQUEIRA CESAR;;0;0;99999999;99999999;0;17
1426020;01000;SP;R;;;CRISTOVAO DINIZ;CERQUEIRA CESAR;;0;0;99999999;99999999;0;17
1426030;01000;SP;TV;;DAS;ESTRELAS BRANCAS;CERQUEIRA CESAR;;0;0;99999999;99999999;0;17
1426040;01000;SP;TV;;DAS;ESTRELAS NOVAS;CERQUEIRA CESAR;;0;0;99999999;99999999;0;17
1426900;01000;SP;R;;;OSCAR FREIRE;CERQUEIRA CESAR;;379;379;379;379;6;34
1426901;01000;SP;R;;;OSCAR FREIRE;CERQUEIRA CESAR;;416;416;416;416;6;34
1426902;01000;SP;R;;;OSCAR FREIRE;CERQUEIRA CESAR;;836;836;836;836;6;34
1427000;01000;SP;R;;;ESTADOS UNIDOS;JARDIM AMERICA;;0;0;790;789;0;34
1427001;01000;SP;R;;;ESTADOS UNIDOS;JARDIM AMERICA;;792;791;1530;1529;0;34
1427002;01000;SP;R;;;ESTADOS UNIDOS;JARDIM AMERICA;;1532;1531;99999999;99999999;0;34
1427010;01000;SP;R;;;CARUMBE;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1427020;01000;SP;PC;;;NICOLAU SCARPA;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1427030;01000;SP;PC;;;REYNALDO PORCHAT DE ASSIS;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1428000;01000;SP;R;;;HONDURAS;JARDIM PAULISTA;;0;0;1040;1039;0;34
1428001;01000;SP;R;;;HONDURAS;JARDIM PAULISTA;;1042;1041;99999999;99999999;0;34
1428010;01000;SP;R;MADRE;;TEODORA;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1428020;01000;SP;R;;;JOSE CLEMENTE;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1428030;01000;SP;PC;;DAS;GUIANAS;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1428040;01000;SP;PC;PROF DR;;DOMINGOS DELASCIO;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1428900;01000;SP;R;;;HONDURAS;JARDIM PAULISTA;;1400;1400;1400;1400;6;34
1429000;01000;SP;R;DR;;JOAO PINHEIRO;JARDIM PAULISTA;;0;0;99999999;0;0;15
1429001;01000;SP;R;DR;;JOAO PINHEIRO;JARDIM PAULISTA;;0;0;0;99999999;0;240
1429010;01000;SP;R;;;VENEZA;JARDIM PAULISTA;;0;0;500;499;0;34
1429011;01000;SP;R;;;VENEZA;JARDIM PAULISTA;;502;501;99999999;99999999;0;34
1429020;01000;SP;R;CONSELHEIRO;;ZACARIAS;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1429030;01000;SP;R;DR;;DAVID CAMPISTA;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1429040;01000;SP;PC;;;CEDRO DO LIBANO;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1429050;01000;SP;PC;DR;;CLEMENTE DE FARIA;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1430000;01000;SP;AV;;;BRASIL;JARDIM AMERICA;;0;0;1120;0;0;2
1430001;01000;SP;AV;;;BRASIL;JARDIM AMERICA;;1122;0;99999999;0;0;2
1430010;01000;SP;R;ENG;;ALCIDES BARBOSA;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1430020;01000;SP;PC;;;EDGARD THOMAZ DE CARVALHO;JARDIM PAULISTANO;;0;0;99999999;99999999;0;17
1430900;01000;SP;R;;;BRASIL;JARDIM AMERICA;;1456;1456;1456;1456;6;34
1431000;01000;SP;AV;;;BRASIL;JARDIM AMERICA;;0;0;0;1119;0;32
1431001;01000;SP;AV;;;BRASIL;JARDIM AMERICA;;0;1121;0;99999999;0;32
1431010;01000;SP;R;;;LUIS MACHADO PEDROSA;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1431020;01000;SP;R;;;LUIS PEREIRA DE ALMEIDA;JARDINS;;0;0;99999999;99999999;0;17
1431900;01000;SP;R;;;BRASIL;JARDIM AMERICA;;1387;1387;1387;1387;6;34
1432000;01000;SP;R;;;ANTONIO BENTO;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1432010;01000;SP;R;CONSELHEIRO;;TORRES HOMEM;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1432020;01000;SP;R;MAL;;BITENCOURT;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1432030;01000;SP;R;MAESTRO;;CHIAFFARELLI;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1432040;01000;SP;R;;;IRAQUITA;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1432050;01000;SP;R;;;RUTILIA;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1433000;01000;SP;R;MAESTRO;;ELIAS LOBO;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1433010;01000;SP;R;GAL;;MENA BARRETO;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1433020;01000;SP;R;GAL;;FONSECA TELES;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1433030;01000;SP;R;;;OLIVEIRA DIAS;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1433040;01000;SP;R;;;OTONIEL MOTA;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1433050;01000;SP;R;DR;;SAMPAIO FERRAZ;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1433060;01000;SP;R;;;ESPERIA;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1433070;01000;SP;PC;;;JOSE GOMES FERREIRA;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1433900;01000;SP;R;MAESTRO;;ELIAS LOBO;JARDIM PAULISTA;;994;994;994;994;6;34
1433901;01000;SP;R;GAL;;MENA BARRETO;JARDIM PAULISTA;;427;427;427;427;6;34
1433902;01000;SP;R;GAL;;MENA BARRETO;JARDIM PAULISTA;;477;477;477;477;6;34
1433904;01000;SP;R;;;OLIVEIRA DIAS;JARDIM PAULISTA;;263;263;263;263;6;34
1434000;01000;SP;R;;;GROENLANDIA;JARDIM AMERICA;;0;0;950;949;0;34
1434100;01000;SP;R;;;GROENLANDIA;JARDIM AMERICA;;952;951;99999999;99999999;0;34
1434900;01000;SP;R;;;GROENLANDIA;JARDIM AMERICA;;1925;1925;1925;1925;6;34
1435000;01000;SP;AV;SAO;;GABRIEL;JARDIM PAULISTA;;0;0;99999999;0;0;15
1435001;01000;SP;AV;SAO;;GABRIEL;JARDIM PAULISTA;;0;0;0;99999999;0;240
1435010;01000;SP;R;;;HENRIQUE MARTINS;JARDIM PAULISTA;;552;551;99999999;99999999;0;34
1435020;01000;SP;R;;;CLAUDINA SILVA;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1435030;01000;SP;R;;;SUSANO;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1435040;01000;SP;R;;;GIRONDA;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1435050;01000;SP;R;;;PRIMAVERA;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1435060;01000;SP;R;;;SARITA CYRILLO;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1435070;01000;SP;PC;DR;;ALVARO DE BRITO;JARDIM PAULISTA;;0;0;99999999;99999999;0;17
1435900;01000;SP;AV;SAO;;GABRIEL;JARDIM PAULISTA;;495;495;495;495;6;34
1435901;01000;SP;AV;SAO;;GABRIEL;JARDIM PAULISTA;;555;555;555;555;6;34
1435902;01000;SP;AV;SAO;;GABRIEL;JARDIM PAULISTA;;626;626;626;626;6;34
1436000;01000;SP;R;;;CANADA;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1436010;01000;SP;R;;;ARGENTINA;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1436020;01000;SP;R;;;CUBA;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1436030;01000;SP;R;;;MARTINICA;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1436040;01000;SP;R;;;BERMUDAS;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1436050;01000;SP;R;;;CHILE;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1436060;01000;SP;PC;LIBERTADOR;;SIMON BOLIVAR;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1436070;01000;SP;PC;;;CALIFORNIA;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1436080;01000;SP;R;;;EQUADOR;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1436090;01000;SP;R;;;GUAIAQUIL;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1436100;01000;SP;R;;;PORTO RICO;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1436110;01000;SP;PASS;;;MUNICIPAL;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1436900;01000;SP;R;;;CANADA;JARDIM AMERICA;;387;387;387;387;6;34
1437000;01000;SP;R;;;MEXICO;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1437010;01000;SP;R;;;COSTA RICA;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1437020;01000;SP;R;;;ALASCA;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1437030;01000;SP;PC;;;AMERICA;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1437040;01000;SP;R;;;BOLIVIA;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1437050;01000;SP;R;;;GUATEMALA;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1437060;01000;SP;R;;;SAN SALVADOR;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1438000;01000;SP;R;;;COLOMBIA;JARDIM AMERICA;;0;0;510;509;0;34
1438001;01000;SP;R;;;COLOMBIA;JARDIM AMERICA;;512;511;99999999;99999999;0;34
1438010;01000;SP;R;;;PERU;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1438012;01000;SP;PC;;;ADOLPHO BLOCH;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1438020;01000;SP;R;;;TERRA NOVA;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1438030;01000;SP;PC;;DOS;INCAS;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1438040;01000;SP;R;;;PANAMA;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1438050;01000;SP;PC;;;VINCENT VAN GOGH;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1438060;01000;SP;PC;NOSSA SENHORA;;DO BRASIL;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1438070;01000;SP;R;;;NICARAGUA;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1438080;01000;SP;R;;;ANTILHAS;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1438090;01000;SP;R;;;URUGUAI;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1438100;01000;SP;PC;;;DIONISIO DE CARVALHO;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1438110;01000;SP;PC;;;ANTONIO NOGUEIRA;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1439000;01000;SP;R;;;VENEZUELA;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1439010;01000;SP;R;;;GUADALUPE;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1439020;01000;SP;R;;;JAMAICA;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1439030;01000;SP;PC;GAL;;SAN MARTIN;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1439040;01000;SP;R;;;IUCATA;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1439050;01000;SP;R;DR;;WALDOMIRO FRANCO DA SILVEIRA;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1439060;01000;SP;PC;;;HOMERO VAZ DO AMARAL;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1439070;01000;SP;PC;;;SALVA NACCACHE ABBUD;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1440000;01000;SP;R;;;ATLANTICA;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1440010;01000;SP;R;DR;;IBSEN DA COSTA MANSO;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1440020;01000;SP;R;;;JUQUIA;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1440030;01000;SP;R;DESEM;;VICENTE PENTEADO;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1440040;01000;SP;R;;;ITAPIRAPUA;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1440050;01000;SP;R;;;JACUPIRANGA;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1440060;01000;SP;R;;;TAUFIK CAMASMIE;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1440080;01000;SP;R;;;LUCA GIORDANO;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1440090;01000;SP;R;;;MARCEL GIMOND;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1440100;01000;SP;R;ALM;;MASCARENHAS;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1440110;01000;SP;R;;;ALABAMA;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1440900;01000;SP;R;;;ATLANTICA;JARDIM AMERICA;;81;81;81;81;6;34
1440902;01000;SP;R;;;ATLANTICA;JARDIM AMERICA;;516;516;516;516;6;34
1440903;01000;SP;R;;;JUQUIA;JARDIM AMERICA;;166;166;166;166;6;34
1441000;01000;SP;AL;;;GABRIEL MONTEIRO DA SILVA;JARDIM AMERICA;;0;0;0;1349;0;32
1441001;01000;SP;AL;;;GABRIEL MONTEIRO DA SILVA;JARDIM AMERICA;;0;1351;0;2371;0;32
1441002;01000;SP;AL;;;GABRIEL MONTEIRO DA SILVA;JARDIM AMERICA;;0;2373;0;99999999;0;32
1441010;01000;SP;R;;;RAGGIO NOBREGA;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1441020;01000;SP;R;DR;;ANTONIO CARLOS DE ASSUMPCAO;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1441900;01000;SP;AL;;;GABRIEL MONTEIRO DA SILVA;JARDIM AMERICA;;1049;1049;1049;1049;6;34
1441903;01000;SP;AL;;;GABRIEL MONTEIRO DA SILVA;JARDIM AMERICA;;1465;1465;1465;1465;6;34
1442000;01000;SP;AL;;;GABRIEL MONTEIRO DA SILVA;JARDIM AMERICA;;0;0;1356;0;0;2
1442001;01000;SP;AL;;;GABRIEL MONTEIRO DA SILVA;JARDIM AMERICA;;1358;0;2298;0;0;2
1442002;01000;SP;AL;;;GABRIEL MONTEIRO DA SILVA;JARDIM AMERICA;;2300;0;99999999;0;0;2
1442010;01000;SP;R;;;MARIETA;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1442020;01000;SP;PC;JORN;;DEBORA REBOCHO;JARDIM AMERICA;;0;0;99999999;99999999;0;17
1442901;01000;SP;AL;;;GABRIEL MONTEIRO DA SILVA;JARDIM AMERICA;;476;476;476;476;6;34
1442902;01000;SP;AL;;;GABRIEL MONTEIRO DA SILVA;JARDIM AMERICA;;1556;1556;1556;1556;6;34
1443000;01000;SP;R;;;SAMPAIO VIDAL;JARDIM PAULISTANO;;0;0;730;729;0;34
1443001;01000;SP;R;;;SAMPAIO VIDAL;JARDIM PAULISTANO;;732;731;99999999;99999999;0;34
1443010;01000;SP;R;CAP;;ANTONIO ROSA;JARDIM PAULISTANO;;0;0;99999999;99999999;0;17
1443020;01000;SP;R;SANTA;;CRISTINA;JARDIM PAULISTANO;;0;0;99999999;99999999;0;17
1443030;01000;SP;R;DESEM;;TEODOMIRO PIZA;JARDIM PAULISTANO;;0;0;99999999;99999999;0;17
1443040;01000;SP;R;;;SAQUAREMBO;JARDIM PAULISTANO;;0;0;99999999;99999999;0;17
1443050;01000;SP;R;CEL;;BENTO NORONHA;JARDIM PAULISTANO;;0;0;99999999;99999999;0;17
1443060;01000;SP;R;DESEM;;JOAQUIM CELIDONIO;JARDIM PAULISTANO;;0;0;99999999;99999999;0;17
1443070;01000;SP;PC;;;ANTONIO DUARTE AMARAL;JARDIM PAULISTANO;;0;0;99999999;99999999;0;17
1443080;01000;SP;R;;;GRACINDO DE SA;JARDIM PAULISTANO;;0;0;99999999;99999999;0;17
1443090;01000;SP;TV;REPUBLICA;;DO SURINAME;JARDIM PAULISTANO;;0;0;99999999;99999999;0;17
1443900;01000;SP;R;CAP;;ANTONIO ROSA;JARDIM PAULISTANO;;376;376;376;376;6;34
1444000;01000;SP;R;;;MARIANA CORREIA;JARDIM PAULISTANO;;0;0;99999999;99999999;0;17
1444010;01000;SP;R;DR;;OLIVEIRA PINTO;JARDIM PAULISTANO;;0;0;99999999;99999999;0;17
1444020;01000;SP;R;CEL;;ALFREDO CABRAL;JARDIM PAULISTANO;;0;0;99999999;99999999;0;17
1444030;01000;SP;R;DESEM;;MAMEDE;JARDIM PAULISTANO;;0;0;99999999;99999999;0;17
1444040;01000;SP;R;;;LAERTE ASSUNCAO;JARDIM PAULISTANO;;0;0;99999999;99999999;0;17
1444050;01000;SP;PC;;;GASTAO VIDIGAL;JARDIM PAULISTANO;;0;0;99999999;99999999;0;17
1444060;01000;SP;R;PROF;;ROBERTO HOTTINGER;JARDIM PAULISTANO;;0;0;99999999;99999999;0;17
1444070;01000;SP;R;;;AIRES DE CASAL;JARDIM PAULISTANO;;0;0;99999999;99999999;0;17
1444080;01000;SP;R;PADRE;;JACOB SALIBA;JARDIM PAULISTANO;;0;0;99999999;99999999;0;17
1444090;01000;SP;R;;;PEREIRA INACIO;JARDIM PAULISTANO;;0;0;99999999;99999999;0;17
1445000;01000;SP;R;DONA;;MARIA CAROLINA;JARDIM PAULISTANO;;0;0;99999999;99999999;0;17
1445010;01000;SP;R;;;AGRARIO DE SOUSA;JARDIM PAULISTANO;;0;0;99999999;99999999;0;17
1445020;01000;SP;R;;;VENCESLAU FLEXA;JARDIM PAULISTANO;;0;0;99999999;99999999;0;17
1445030;01000;SP;R;;;BENEDITO CHAVES;JARDIM PAULISTANO;;0;0;99999999;99999999;0;17
1445040;01000;SP;R;;;HONORIO LIBERO;JARDIM PAULISTANO;;0;0;99999999;99999999;0;17
1445050;01000;SP;R;;;CESARIO COIMBRA;JARDIM PAULISTANO;;0;0;99999999;99999999;0;17
1445060;01000;SP;R;EMB;;JOSE ROBERTO DE MACEDO SOARES;JARDIM PAULISTANO;;0;0;99999999;99999999;0;17
1445070;01000;SP;PC;DESEM;;MANOEL GOMES DE OLIVEIRA;JARDIM PAULISTANO;;0;0;99999999;99999999;0;17
1446000;01000;SP;R;;;SUECIA;JARDIM EUROPA;;0;0;99999999;99999999;0;17
1446010;01000;SP;R;;;FRANCA;JARDIM EUROPA;;0;0;99999999;99999999;0;17
1446020;01000;SP;R;;;PORTUGAL;JARDIM EUROPA;;0;0;99999999;99999999;0;17
1446030;01000;SP;R;;;HOLANDA;JARDIM EUROPA;;0;0;99999999;99999999;0;17
1446040;01000;SP;R;;;ESPANHA;JARDIM EUROPA;;0;0;99999999;99999999;0;17
1446050;01000;SP;R;;;ATENAS;JARDIM EUROPA;;0;0;99999999;99999999;0;17
1446060;01000;SP;R;;;MARINA CINTRA;JARDIM EUROPA;;0;0;99999999;99999999;0;17
1446070;01000;SP;PC;;;ARTHUR ANDRADE FILHO;JARDIM EUROPA;;0;0;99999999;99999999;0;17
1446900;01000;SP;R;;;HOLANDA;JARDIM EUROPA;;274;274;274;274;6;34
1446901;01000;SP;R;;;MARINA CINTRA;JARDIM EUROPA;;94;94;94;94;6;34
1447000;01000;SP;R;;;POLONIA;JARDIM EUROPA;;0;0;99999999;99999999;0;17
1447010;01000;SP;R;;;AUSTRIA;JARDIM EUROPA;;0;0;99999999;99999999;0;17
1447020;01000;SP;R;;;INGLATERRA;JARDIM EUROPA;;0;0;99999999;99999999;0;17
1447030;01000;SP;R;;;SOFIA;JARDIM EUROPA;;0;0;99999999;99999999;0;17
1447040;01000;SP;R;;;BUCARESTE;JARDIM EUROPA;;0;0;99999999;99999999;0;17
1447050;01000;SP;R;;;LUXEMBURGO;JARDIM EUROPA;;0;0;99999999;99999999;0;17
1447060;01000;SP;PC;;;CLAUDIO ABRAMO;JARDIM EUROPA;;0;0;99999999;99999999;0;17
1447070;01000;SP;PC;COMANDANTE;;RENATO PACHECO PEDROSO;JARDIM EUROPA;;0;0;99999999;99999999;0;17
1448000;01000;SP;R;;;AMAURI;JARDIM EUROPA;;0;0;99999999;99999999;0;17
1448010;01000;SP;R;;;ALEMANHA;JARDIM EUROPA;;0;0;99999999;99999999;0;17
1448020;01000;SP;R;;;NORUEGA;JARDIM EUROPA;;0;0;99999999;99999999;0;17
1448030;01000;SP;R;;;BELGICA;JARDIM EUROPA;;0;0;99999999;99999999;0;17
1448040;01000;SP;R;;;RUSSIA;JARDIM EUROPA;;0;0;99999999;99999999;0;17
1448050;01000;SP;R;PADRE;;MANUEL DE CHAVES;JARDIM EUROPA;;0;0;99999999;99999999;0;17
1448060;01000;SP;R;;;BAVIERA;JARDIM EUROPA;;0;0;99999999;99999999;0;17
1448070;01000;SP;R;CAP;;FRANCISCO PADILHA;JARDIM EUROPA;;0;0;99999999;99999999;0;17
1448080;01000;SP;R;;;LACONDE;JARDIM EUROPA;;0;0;99999999;99999999;0;17
1448090;01000;SP;R;;;PERUIBE;JARDIM EUROPA;;0;0;99999999;99999999;0;17
1448100;01000;SP;R;;;CORACAO DE MARIA;JARDIM EUROPA;;0;0;99999999;99999999;0;17
1448110;01000;SP;PC;;;EID MANSUR;JARDIM EUROPA;;0;0;99999999;99999999;0;17
1448120;01000;SP;PC;;DO;IMIGRANTE ITALIANO;JARDIM EUROPA;;0;0;99999999;99999999;0;17
1448900;01000;SP;R;;;AMAURI;JARDIM EUROPA;;286;286;286;286;6;34
1448901;01000;SP;R;;;AMAURI;JARDIM EUROPA;;299;299;299;299;6;34
1449000;01000;SP;AV;;;EUROPA;JARDIM EUROPA;;0;0;99999999;0;0;15
1449001;01000;SP;AV;;;EUROPA;JARDIM EUROPA;;0;0;0;99999999;0;240
1449010;01000;SP;PC;;DAS;NACOES UNIDAS;JARDIM EUROPA;;0;0;99999999;99999999;0;17
1449020;01000;SP;R;;;ITALIA;JARDIM EUROPA;;0;0;99999999;99999999;0;17
